wafer_id,lot_id,die_row,die_col,bin_result,bin_code
W097,L1040,3,2,FAIL,4
W097,L1040,3,3,FAIL,3
W097,L1040,3,4,FAIL,4
W097,L1040,4,0,FAIL,4
W097,L1040,4,1,FAIL,3
W097,L1040,4,2,FAIL,5
W097,L1040,4,3,FAIL,5
W097,L1040,4,4,FAIL,3
W098,L1040,0,0,FAIL,3
W098,L1040,0,1,FAIL,5
W098,L1040,0,2,FAIL,3
W098,L1040,0,3,FAIL,3
W098,L1040,0,4,FAIL,5
W098,L1040,1,0,FAIL,5
W098,L1040,1,1,FAIL,5
W098,L1040,1,2,FAIL,5
W098,L1040,1,3,FAIL,5
W098,L1040,1,4,FAIL,4
W098,L1040,2,0,FAIL,5
W098,L1040,2,1,FAIL,4
W098,L1040,2,2,PASS,1
W098,L1040,2,3,FAIL,3
W098,L1040,2,4,FAIL,5
W098,L1040,3,0,FAIL,4
W098,L1040,3,1,PASS,1
W098,L1040,3,2,FAIL,3
W098,L1040,3,3,PASS,1
W098,L1040,3,4,FAIL,3
W098,L1040,4,0,FAIL,3
W098,L1040,4,1,FAIL,5
W098,L1040,4,2,FAIL,3
W098,L1040,4,3,FAIL,4
W098,L1040,4,4,FAIL,4
W099,L1040,0,0,FAIL,3
W099,L1040,0,1,FAIL,5
W099,L1040,0,2,FAIL,5
W099,L1040,0,3,FAIL,4
W099,L1040,0,4,FAIL,3
W099,L1040,1,0,FAIL,4
W099,L1040,1,1,FAIL,3
W099,L1040,1,2,FAIL,3
W099,L1040,1,3,PASS,1
W099,L1040,1,4,FAIL,3
W099,L1040,2,0,FAIL,3
W099,L1040,2,1,FAIL,5
W099,L1040,2,2,PASS,1
W099,L1040,2,3,PASS,1
W099,L1040,2,4,FAIL,5
W099,L1040,3,0,FAIL,4
W099,L1040,3,1,FAIL,3
W099,L1040,3,2,FAIL,3
W099,L1040,3,3,FAIL,5
W099,L1040,3,4,FAIL,5
W099,L1040,4,0,FAIL,5
W099,L1040,4,1,FAIL,3
W099,L1040,4,2,FAIL,4
W099,L1040,4,3,FAIL,4
W099,L1040,4,4,FAIL,4
W100,L1040,0,0,FAIL,3
W100,L1040,0,1,FAIL,5
W100,L1040,0,2,FAIL,4
W100,L1040,0,3,FAIL,3
W100,L1040,0,4,FAIL,5
W100,L1040,1,0,FAIL,3
W100,L1040,1,1,PASS,1
W100,L1040,1,2,FAIL,4
W100,L1040,1,3,PASS,1
W100,L1040,1,4,FAIL,4
W100,L1040,2,0,FAIL,5
W100,L1040,2,1,FAIL,4
W100,L1040,2,2,PASS,1
W100,L1040,2,3,FAIL,4
W100,L1040,2,4,FAIL,4
W100,L1040,3,0,FAIL,3
W100,L1040,3,1,PASS,1
W100,L1040,3,2,PASS,1
W100,L1040,3,3,FAIL,5
W100,L1040,3,4,FAIL,3
W100,L1040,4,0,FAIL,5
W100,L1040,4,1,FAIL,5
W100,L1040,4,2,FAIL,3
W100,L1040,4,3,FAIL,5
W100,L1040,4,4,FAIL,5
